Municipalidad;Grupo Vehiculo;Placa;Digito;Codigo SII;Ano Vehiculo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Ano Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmision;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Calbuco;Vehiculo Liviano;JYVD-12;2;HB184022718;2018;9642268;Presencial;180755;0;2671;183426;Total;01-04-2023;2023;AUTOMOVIL;PEUGEOT;308;BLANCO NACARADO;Mec;Dies;1600;Full;4
Calbuco;Vehiculo Liviano;DWVL-22;4;CT166004012;2012;7427591;Presencial;113319;0;1675;114994;Total;01-04-2023;2023;CAMIONETA;MITSUBISHI;L200;GRIS PLATA;Aut;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;BSPB-51;9;SD111014608;2008;1996513;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;ROJO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;PJBH-96;0;SU176023721;2021;15200630;Presencial;350008;0;5173;355181;Total;01-04-2023;2023;STATION WAGON;NISSAN;X-TRAIL;PLATEADO PLATA;Aut;Benc;2500;Full;4
Calbuco;Vehiculo Liviano;JBWK-49;7;HB132008517;2017;5587764;Presencial;75814;0;1120;76934;Total;01-04-2023;2023;AUTOMOVIL;KIA MOTORS;RIO;PLATEADO PLATA BRILLANTE;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;DBPH-35;7;CT176020011;2011;5208324;Presencial;68112;0;1007;69119;Total;01-04-2023;2023;CAMIONETA;NISSAN;TERRANO DX TDI 4X4;ROJO METALICO;Mec;Dies;2500;Equi;4
Calbuco;Carga;DRRT-42;2;NULL;2012;3;Presencial;206843;8403;19655;234901;Total;01-04-2023;2022;CAMION;FORD;CARGO 2628 6X4;BLANCO;NULL;NULL;NULL;NULL;3
Calbuco;Carga;KGVF-80;3;NULL;2018;3;Presencial;206843;8403;19655;234901;Total;01-04-2023;2022;CAMION;FORD;CARGO 2629 CORTO;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Carga;KGVF-80;3;NULL;2018;3;Presencial;240224;29052;53279;322555;Total;01-04-2023;2021;CAMION;FORD;CARGO 2629 CORTO;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;LKLY-30;1;SU018000119;2019;5887642;Presencial;81901;0;1210;83111;Total;01-04-2023;2023;STATION WAGON;BAIC;X25;GRIS BRONCE;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;UZ-3193;1;SD229002202;2002;1558798;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;SUZUKI;BALENO NGLX;VERDE;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;CXVF-97;5;SD073000315;2014;2537226;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;FAW;V5;ROJO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;CKDC-65;8;CT235011510;2010;4696420;Presencial;57720;0;853;58573;Total;01-04-2023;2023;CAMIONETA;TOYOTA;HILUX DIESEL 4X2 A/A;ROJO SUPER;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;RSWT-74;3;SD111034822;2022;11561385;Presencial;239192;0;3535;242727;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;PLATEADO PLATA;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;JVVC-49;1;SU117002417;2017;4474420;Presencial;53213;0;786;53999;Total;01-04-2023;2023;STATION WAGON;JAC;S2 1.5 4X2 CE;ROJO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;XU-5469;3;SD111009604;2004;1567808;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;AZUL CELADON;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;FLKX-32;2;SD050028413;2013;2926785;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;CHEVROLET;SAIL;PLATEADO PLATA;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;RG-4912;8;CT079001797;1997;955101;Presencial;31348;0;463;31811;Total;01-04-2023;2023;CAMIONETA;FORD;RANGER;VERDE CAIMAN;Mec;Benc;2500;Full;2
Calbuco;Vehiculo Liviano;BKTY-54;2;HB050007708;2008;1669795;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;CHEVROLET;CORSA;ROJO LYRA;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;GSTF-94;8;SD050028214;2014;2765411;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;CHEVROLET;SAIL NB 1.4;ROJO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;TG-9995;6;SD057004299;1999;1018174;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;DAEWOO;NUBIRA S;GRIS PLATA;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;DWJG-61;0;CT176027312;2012;5780925;Presencial;79735;0;1178;80913;Total;01-04-2023;2023;CAMIONETA;NISSAN;NAVARA SE 4X4 6MT;ROJO INTENSO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;VX-1965;9;SU111002803;2003;2540930;Presencial;31348;0;463;31811;Total;01-04-2023;2023;STATION WAGON;HYUNDAI;GALLOPER;BLANCO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;RA-7526;3;SD160005797;1997;1081247;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;MAZDA;ARTIS;BLANCO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;JBPZ-92;K;SD111031316;2016;3896520;Presencial;41482;0;613;42095;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;I10 I-10 BA SDN GL 2AB;BLANCO;Mec;Benc;1200;Norm;4
Calbuco;Vehiculo Liviano;JBPZ-92;K;SD111031316;2016;3926710;Presencial;28833;1480;3089;33402;2da. Cuota;01-04-2023;2022;AUTOMOVIL;HYUNDAI;I10 I-10 BA SDN GL 2AB;BLANCO;Mec;Benc;1200;Norm;4
Calbuco;Vehiculo Liviano;BLJT-38;6;CT176023708;2008;3976870;Presencial;43113;0;637;43750;Total;01-04-2023;2023;CAMIONETA;NISSAN;TERRANO;BLANCO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;KJCX-69;4;HB052024118;2018;7235620;Presencial;109266;0;1615;110881;Total;01-04-2023;2023;AUTOMOVIL;CITROEN;C3;ROJO RUBI NEGRO;Mec;Benc;1200;Full;4
Calbuco;Vehiculo Liviano;NB-6388;0;SU229002095;1995;946091;Presencial;31348;0;463;31811;Total;01-04-2023;2023;JEEP;SUZUKI;VITARA;VERDE METALICO;Mec;Benc;1600;Norm;2
Calbuco;Vehiculo Liviano;HVRB-61;4;SD176031516;2016;5912470;Presencial;82406;0;1218;83624;Total;01-04-2023;2023;AUTOMOVIL;NISSAN;VERSA;ROJO  METALICO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CBLX-63;4;SD111014610;2010;2276074;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;BLANCO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;WZ-2951;8;SD111015507;2007;2871693;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;HYUNDAI;ELANTRA;AZUL;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CGVJ-58;4;SD229002810;2010;3214400;Presencial;32626;0;482;33108;Total;01-04-2023;2023;AUTOMOVIL;SUZUKI;SX4;PLATEADO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;JFTC-96;3;CT166006217;2017;15988349;Presencial;379536;0;5609;385145;Total;01-04-2023;2023;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO;Aut;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;LCXC-99;2;HB073000620;2020;5631706;Presencial;76707;0;1134;77841;Total;01-04-2023;2023;STATION WAGON;FAW;D60;BLANCO;Mec;Benc;1500;NULL;5
Calbuco;Vehiculo Liviano;CPTS-41;6;HB050011211;2011;2064409;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;CHEVROLET;SPARK GT HB 1.2 MT LT;BLANCO;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;BLZR-42;2;SU121003108;2008;3962668;Presencial;42825;0;633;43458;Total;01-04-2023;2023;JEEP;JEEP;PATRIOT;VERDE METALICO;Aut;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;GBLY-82;8;CT050030214;2014;7899458;Presencial;127687;0;1887;129574;Total;01-04-2023;2023;CAMIONETA;CHEVROLET;D-MAX E4 CC 2.5D 4WD DAB ABS;ROJA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;DSBY-42;7;HB243021212;2012;2509042;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;VOLKSWAGEN;GOL;GRIS URBANO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;RCPB-54;2;SU164001221;2021;9767353;Presencial;184564;0;2728;187292;Total;01-04-2023;2023;STATION WAGON;MG;ZS;AZUL;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;XL-3840;3;SD235012504;2004;1666922;Presencial;31348;0;463;31811;Total;01-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS XLI;SILVER;Mec;Benc;1500;Norm;4
Calbuco;Vehiculo Liviano;KTLT-59;2;SU197010018;2018;14866946;Presencial;339846;0;5022;344868;Total;01-04-2023;2023;STATION WAGON;RENAULT;KOLEOS 2.5 PRIVILEGE 4X4 6CVT;CAFE MARRON;Aut;Benc;2500;NULL;4
Calbuco;Vehiculo Liviano;KTLT-59;2;SU197010018;2018;14853170;Presencial;226321;11618;24249;262188;2da. Cuota;01-04-2023;2022;STATION WAGON;RENAULT;KOLEOS 2.5 PRIVILEGE 4X4 6CVT;CAFE MARRON;Aut;Benc;2500;NULL;4
Calbuco;Vehiculo Liviano;JRBY-41;9;SU079007117;2017;17495685;Presencial;440734;0;6513;447247;Total;01-04-2023;2023;STATION WAGON;FORD;EXPLORER;GRIS;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;DWHT-38;4;SU079004312;2012;4221070;Presencial;48070;0;710;48780;Total;01-04-2023;2023;STATION WAGON;FORD;ECOSPORT XLT PLUS 1.6L 4X2;GRIS PLATA;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;FGXR-43;2;HB164000513;2013;3131068;Presencial;31781;0;470;32251;Total;01-04-2023;2023;AUTOMOVIL;MG;MG3;PLATEADO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;XN-5791;1;CT235008904;2004;2382810;Presencial;31348;0;463;31811;Total;01-04-2023;2023;CAMIONETA;TOYOTA;HILUX DIESEL DX;PLATEADO;Mec;Dies;3000;Norm;4
Calbuco;Vehiculo Liviano;WV-9746;0;CT176022907;2007;3835670;Presencial;40247;0;595;40842;Total;01-04-2023;2023;CAMIONETA;NISSAN;TERRANO;VERDE PERLADO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;FDHK-10;K;CT050032014;2014;7552868;Presencial;58567;0;866;59433;1ra. Cuota;03-04-2023;2023;CAMIONETA;CHEVROLET;D-MAX;PLATEADO PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;BZFK-10;5;CT176023709;2009;4458970;Presencial;52900;0;782;53682;Total;03-04-2023;2023;CAMIONETA;NISSAN;TERRANO;ROJO METALICO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;RHJR-73;1;SU099003322;2022;12423658;Presencial;132724;0;1961;134685;1ra. Cuota;03-04-2023;2023;STATION WAGON;HAVAL;JOLION;ROJO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;LFCX-43;0;SD235024819;2019;6982624;Presencial;104130;0;1539;105669;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS;GRIS OSCURO METALICO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;PHLB-59;3;SD050032520;2020;6643918;Presencial;97254;0;1437;98691;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SPARK;PLATA  METALICO;Mec;Benc;1200;NULL;4
Calbuco;Vehiculo Liviano;TE-4438;9;CT050010099;1999;950810;Presencial;31348;0;463;31811;Total;03-04-2023;2023;CAMIONETA;CHEVROLET;CORSA;BLANCO;Mec;Dies;1700;Norm;2
Calbuco;Vehiculo Liviano;KLDP-56;2;CT235015318;2018;11552674;Presencial;119463;0;1765;121228;1ra. Cuota;03-04-2023;2023;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;HKBY-57;9;CT166006616;2016;10587923;Presencial;104775;0;1548;106323;1ra. Cuota;03-04-2023;2023;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO MICA;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;SHYD-71;0;NULL;2023;16075710;Presencial;383083;0;5661;388744;Total;03-04-2023;2023;CAMIONETA;RAM;700 BIGHORN CD 1.4;ROJO MONTECARLO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;GYHT-32;1;CT176031815;2015;8609720;Presencial;74657;0;1103;75760;1ra. Cuota;03-04-2023;2023;CAMIONETA;NISSAN;NAVARA SE-2 MT 4X4;PLATEADO PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;BSJB-71;1;SD235014409;2009;3290600;Presencial;33400;0;494;33894;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;COROLLA XEI;BLANCO;Mec;Benc;1800;Full;4
Calbuco;Vehiculo Liviano;BZPP-97;8;SU235006009;2009;4380620;Presencial;25655;0;379;26034;1ra. Cuota;03-04-2023;2023;STATION WAGON;TOYOTA;ADVANTAGE;PLATEADO SILVER;Aut;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;GYXR-77;4;SD111023115;2015;4990220;Presencial;31843;0;471;32314;1ra. Cuota;03-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;GRIS GRAFITO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;GYXR-77;4;SD111023115;2015;5020410;Presencial;42585;2186;4563;49334;2da. Cuota;03-04-2023;2022;AUTOMOVIL;HYUNDAI;ACCENT;GRIS GRAFITO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;GXXP-38;6;HB235006915;2015;5315041;Presencial;70278;0;1039;71317;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS;BLANCO;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;LKLS-26;1;CT235014219;2019;20470128;Presencial;280748;0;4149;284897;1ra. Cuota;03-04-2023;2023;CAMIONETA;TOYOTA;HILUX;ROJO;Mec;Dies;2800;Full;4
Calbuco;Vehiculo Liviano;FHBV-89;1;HB050011213;2013;2482288;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SPARK;CELESTE METALICO;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;KYZB-10;9;CT197000819;2019;8261285;Presencial;69352;0;1025;70377;1ra. Cuota;03-04-2023;2023;CAMIONETA;RENAULT;OROCH;BLANCO GLACIER;Mec;Benc;1600;NULL;4
Calbuco;Vehiculo Liviano;FPKF-89;6;SU091001413;2013;3965370;Presencial;42880;0;634;43514;Total;03-04-2023;2023;STATION WAGON;GREAT WALL;HAVAL3;AZUL UNIVERSO;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;CKPL-39;7;SD050023811;2011;1927970;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;CORSA III NB 4P 1.6 MT;PLATA METALICO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;HLXK-59;2;SD050022516;2016;4395720;Presencial;51616;0;763;52379;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;AVEO;PLATEADO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;HRDP-15;6;SU111015718;2018;17973380;Presencial;460129;0;6800;466929;Total;03-04-2023;2023;STATION WAGON;HYUNDAI;SANTA FE DM WGN CRDI GLS FULL;PLATEADO PLATA;Aut;Dies;2200;Full;4
Calbuco;Vehiculo Liviano;KBGL-31;9;SD050031218;2018;5727636;Presencial;78653;0;1162;79815;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;PRISMA;GRIS GRAFITO OSCURO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;JYST-88;8;SU111006710;2010;5430733;Presencial;72626;0;1073;73699;Total;03-04-2023;2023;STATION WAGON;HYUNDAI;SANTA FE;NEGRO;Mec;Dies;2200;Full;4
Calbuco;Vehiculo Liviano;BSGV-14;7;SU079004508;2008;2742447;Presencial;31348;0;463;31811;Total;03-04-2023;2023;STATION WAGON;FORD;ECOSPORT;PLATEADO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;WE-1905;6;CT050021206;2006;2324680;Presencial;31348;0;463;31811;Total;03-04-2023;2023;CAMIONETA;CHEVROLET;S10 APACHE CC 2.8D AC;ROJO;Mec;Dies;2800;Full;4
Calbuco;Vehiculo Liviano;VH-9492;K;HB050004802;2002;1062651;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;CORSA;PLATEADO;Mec;Benc;1600;Full;2
Calbuco;Vehiculo Liviano;LS-5031;6;CT176003395;1995;874008;Presencial;31348;0;463;31811;Total;03-04-2023;2023;CAMIONETA;NISSAN;D/C SIN VERSION;GRIS OSCURO;Mec;Benc;2400;Norm;4
Calbuco;Vehiculo Liviano;FDWB-94;6;SD235020213;2013;3303000;Presencial;33525;0;495;34020;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS SEDAN XLI;NEGRO GRIS;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;VT-7087;1;CT235007303;2003;1910203;Presencial;31348;0;463;31811;Total;03-04-2023;2023;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;3000;Norm;2
Calbuco;Vehiculo Liviano;HFLZ-74;0;CT166006015;2015;8379948;Presencial;142317;0;2103;144420;Total;03-04-2023;2023;CAMIONETA;MITSUBISHI;L200;GRIS PLATA;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;JZFK-48;4;VN160002008;2008;3714420;Presencial;37785;0;558;38343;Total;03-04-2023;2023;STATION WAGON;MAZDA;MAZDA5 SIN VERSION;AZUL;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;CKVX-64;2;HB160004011;2011;3976870;Presencial;43113;0;637;43750;Total;03-04-2023;2023;AUTOMOVIL;MAZDA;MAZDA2;BLANCO MICA;Aut;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;SHCR-84;3;NULL;2023;14097999;Presencial;316432;0;4676;321108;Total;03-04-2023;2023;STATION WAGON;MG;MG ZS AT;NEGRO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;PGGF-63;4;CT159000121;2021;10170198;Presencial;98415;0;1454;99869;1ra. Cuota;03-04-2023;2023;CAMIONETA;MAXUS;T60;PLATEADO PLATA;Mec;Dies;2800;Full;4
Calbuco;Vehiculo Liviano;TW-3231;7;CT132004807;2007;3264676;Presencial;33137;0;490;33627;Total;03-04-2023;2023;CAMIONETA;KIA MOTORS;FRONTIER;BLANCO;Mec;Dies;2500;Equi;2
Calbuco;Vehiculo Liviano;GWGZ-21;3;HB052021015;2015;7084227;Presencial;106192;0;1569;107761;Total;03-04-2023;2023;AUTOMOVIL;CITROEN;C4;BLANCO NEVADO;Mec;Dies;1600;Full;4
Calbuco;Vehiculo Liviano;RSFW-76;1;SU117007422;2022;8852624;Presencial;78356;0;1158;79514;1ra. Cuota;03-04-2023;2023;AUTOMOVIL;JAC;JS2;BLANCO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;CTBR-75;6;HB050011411;2011;1585650;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SPARK LITE HB 0.8 MT;CELESTE MISTY LAKE;Mec;Benc;800;Norm;4
Calbuco;Vehiculo Liviano;CTBR-75;6;HB050011411;2011;1813282;Presencial;36530;3348;5961;45839;Total;03-04-2023;2022;AUTOMOVIL;CHEVROLET;SPARK LITE HB 0.8 MT;CELESTE MISTY LAKE;Mec;Benc;800;Norm;4
Calbuco;Vehiculo Liviano;CTBR-75;6;HB050011411;2011;1782749;Presencial;42372;5327;11556;59255;Total;03-04-2023;2021;AUTOMOVIL;CHEVROLET;SPARK LITE HB 0.8 MT;CELESTE MISTY LAKE;Mec;Benc;800;Norm;4
Calbuco;Vehiculo Liviano;FZGZ-46;9;SD050028214;2014;2765411;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SAIL NB 1.4;ROJO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;YVV-230;4;NULL;2019;0,5;Presencial;31348;0;463;31811;Total;03-04-2023;2023;CARRO ARRASTRE A;HECHIZO;HECHIZO;AZUL;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;RWKH-23;6;CT235017522;2022;19380067;Presencial;517240;0;7644;524884;Total;03-04-2023;2023;CAMIONETA;TOYOTA;HILUX;GRIS OSCURO METALICO;Mec;Dies;2400;NULL;4
Calbuco;Vehiculo Liviano;HYBG-48;0;SU079006916;2016;7008013;Presencial;104645;0;1546;106191;Total;03-04-2023;2023;STATION WAGON;FORD;ECOSPORT SE 1.5L DIESEL;NEGRO EBANO;Mec;Dies;1500;Full;4
Calbuco;Vehiculo Liviano;FZGR-46;4;SD235020214;2014;3808270;Presencial;39691;0;587;40278;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS;NEGRO GRIS;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;FPSD-86;8;CT225003113;2013;7237748;Presencial;109309;0;1615;110924;Total;03-04-2023;2023;CAMIONETA;SSANGYONG;A.SPORTS;PLATEADO;Aut;Dies;2000;Full;4
Calbuco;Vehiculo Liviano;CWPL-21;5;HB229011211;2011;1683131;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;SUZUKI;ALTO;PLATEADO;Mec;Benc;1000;Full;4
Calbuco;Vehiculo Liviano;LLRT-50;7;HB132009819;2019;8487828;Presencial;145603;0;2152;147755;Total;03-04-2023;2023;AUTOMOVIL;KIA MOTORS;RIO;PLATEADO PLATA;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;DBRF-22;3;CT166004511;2011;5221646;Presencial;34191;0;505;34696;1ra. Cuota;03-04-2023;2023;CAMIONETA;MITSUBISHI;L200 D/C TD KATANA CRL 4X4;GRIS GRAFITO;Mec;Dies;2500;Norm;4
Calbuco;Vehiculo Liviano;HVVJ-38;4;CT050032916;2016;11301429;Presencial;115639;0;1709;117348;1ra. Cuota;03-04-2023;2023;CAMIONETA;CHEVROLET;D-MAX;ROJO TERRACOTA;Mec;Dies;2500;NULL;4
Calbuco;Vehiculo Liviano;PHSK-78;1;CT166006920;2020;13102674;Presencial;286124;0;4228;290352;Total;03-04-2023;2023;CAMIONETA;MITSUBISHI;L200;PLATEADO;Mec;Dies;2400;Full;4
Calbuco;Vehiculo Liviano;JJFX-19;5;SD050030517;2017;4474420;Presencial;53213;0;786;53999;Total;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SAIL NB 1.5L;AZUL CIELO;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;CLGJ-64;7;HB184017211;2011;4455554;Presencial;52831;0;781;53612;Total;03-04-2023;2023;AUTOMOVIL;PEUGEOT;308;GRIS ALUMINIUM;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CLGJ-64;7;HB184017211;2011;4193560;Presencial;32189;1652;3449;37290;2da. Cuota;03-04-2023;2022;AUTOMOVIL;PEUGEOT;308;GRIS ALUMINIUM;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;HTZS-21;1;CT111007121;2021;16185215;Presencial;387529;0;5727;393256;Total;03-04-2023;2023;CAMIONETA;HYUNDAI;PORTER;BLANCO;Mec;Dies;2500;NULL;2
Calbuco;Vehiculo Liviano;GCWX-44;7;HB079013714;2014;5511090;Presencial;74257;0;1097;75354;Total;03-04-2023;2023;AUTOMOVIL;FORD;FOCUS SE 4P MT;GRIS OSCURO;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;PGFH-95;K;HB164000521;2021;6816614;Presencial;50381;0;745;51126;1ra. Cuota;03-04-2023;2023;AUTOMOVIL;MG;MG3;AZUL;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;PGFS-28;4;HB132012721;2021;8754056;Presencial;76855;0;1136;77991;1ra. Cuota;03-04-2023;2023;AUTOMOVIL;KIA MOTORS;MORNING;GRIS ASTRAL;Mec;Benc;1200;NULL;5
Calbuco;Vehiculo Liviano;LLLH-40;0;SD050030520;2020;5592274;Presencial;37953;0;561;38514;1ra. Cuota;03-04-2023;2023;AUTOMOVIL;CHEVROLET;SAIL;GRIS METALICO;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;TC-7439;6;SD176013899;1999;1212499;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;NISSAN;SENTRA;ROJO CLARO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;ZL-6195;2;SU229015306;2006;2901345;Presencial;31348;0;463;31811;Total;03-04-2023;2023;STATION WAGON;SUZUKI;GRAND NOMADE 2.0 AB LL 4X4;ROJO;Mec;Benc;2000;Equi;4
Calbuco;Vehiculo Liviano;CTBJ-46;4;CT176028611;2011;5208324;Presencial;34056;0;503;34559;1ra. Cuota;03-04-2023;2023;CAMIONETA;NISSAN;NAVARA;ROJO INTENSO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;GRZB-31;3;SU091002214;2014;4512620;Presencial;26995;0;399;27394;1ra. Cuota;03-04-2023;2023;STATION WAGON;GREAT WALL;HAVAL-H3;BLANCO TITAN;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;GHPF-54;0;HB111011514;2014;4305270;Presencial;49780;0;736;50516;Total;03-04-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT RB HB 1.4 GL AV 1AB;PLATEDO PLATA;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;KYH-051;3;MT173015320;2020;907208;Presencial;31348;0;463;31811;Total;03-04-2023;2023;MOTO;MOTORRAD;TTX150 TYPE BROSS;AZUL;Mec;Benc;150;NULL;0
Calbuco;Vehiculo Liviano;XN-5301;0;SD077004104;2004;1351558;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;FIAT;SIENA FIRE AB;BLANCO;Mec;Benc;1300;Full;4
Calbuco;Vehiculo Liviano;BLYZ-87;1;HB235002709;2009;2677313;Presencial;31348;0;463;31811;Total;03-04-2023;2023;AUTOMOVIL;TOYOTA;YARIS;BLANCO;Mec;Benc;1300;Norm;4
Calbuco;Vehiculo Liviano;DPGR-95;8;CT176029412;2012;4934170;Presencial;62546;0;924;63470;Total;03-04-2023;2023;CAMIONETA;NISSAN;TERRANO;ROJO;Mec;Benc;2400;Full;4
